Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,OBV,ADI,ADX,ADX_DI+,ADX_DI-,AROON_DOWN,AROON_INDICATOR,AROON_UP,MACD,MACD_HISTOGRAM,MACD_SIGNAL,STOCH,STOCH_SIGNAL,RSI
2022-09-30,271.0299987792969,275.19000244140625,267.1000061035156,267.260009765625,265.4606628417969,78482400,False,78482400.0,-75377955.72421753,,,,,,,,,,,,
2022-10-03,269.07000732421875,275.1600036621094,267.5299987792969,273.5299987792969,271.6884155273437,61267400,False,139749800.0,-40287776.49695572,,,,,,,,,,,,
2022-10-04,278.989990234375,282.8500061035156,278.989990234375,282.1300048828125,280.23052978515625,66696900,False,206446700.0,1527438.5332850218,,,,,,,,,,,,
2022-10-05,278.2799987792969,283.8099975585937,275.4200134277344,281.9800109863281,280.08154296875,55766300,False,150680400.0,32966736.57637345,,,,,,,,,,,,
2022-10-06,280.9599914550781,284.17999267578125,279.42999267578125,279.760009765625,277.87646484375,53489400,False,97191000.0,-13090067.160263062,,,,,,,,,,,,
2022-10-07,275.0199890136719,275.1499938964844,267.739990234375,269.1000061035156,267.2882385253906,71354700,False,25836300.0,-58252195.93820146,,,,,,,,,,,,
2022-10-10,269.29998779296875,269.70001220703125,263.6400146484375,266.4100036621094,264.6163635253906,60393000,False,-34556700.0,-63434630.29516662,,,,,,,,,,,,
2022-10-11,264.70001220703125,267.6300048828125,261.0299987792969,262.75,260.9809875488281,66522500,False,-101079200.0,-95284804.41859624,,,,,,,,,,,,
2022-10-12,263.3999938964844,265.3599853515625,261.95001220703125,262.6600036621094,260.8915710449219,50580200,False,-151659400.0,-124802369.45108294,,,,,,,,,,,,
2022-10-13,255.1600036621093,270.1700134277344,254.259994506836,268.82000732421875,267.0101318359375,112894100,False,-38765300.0,-31066980.04830414,,,,,,,,,,,,
2022-10-14,271.20001220703125,271.8099975585937,260.1400146484375,260.739990234375,258.9845275878906,77244300,False,-116009600.0,-100368733.00095606,,,,,,,,,,,,
2022-10-17,266.8399963378906,270.239990234375,266.739990234375,269.3500061035156,267.5365600585937,64576500,False,-51433100.0,-68633410.27320774,,,,,,,,,,,,
2022-10-18,276.5299987792969,277.2099914550781,268.739990234375,271.4800109863281,269.6522216796875,69781000,False,18347900.0,-93266509.32020912,,,,,,,,,,,,
2022-10-19,269.92999267578125,273.67999267578125,268.07000732421875,270.489990234375,268.6688842773437,53115400,False,-34767500.0,-100557062.2979927,,,,,,,,,,,,
2022-10-20,269.5799865722656,274.8399963378906,267.9200134277344,269.1099853515625,267.2981872558594,60605500,False,-95373000.0,-140318914.45495576,,15.6021860005864,23.060477297348093,64.28571428571428,-35.71428571428571,28.57142857142857,,,,,,50.3783616454578
2022-10-21,267.9800109863281,275.9700012207031,266.82000732421875,275.4200134277344,273.5657043457031,77897700,False,-17475300.0,-71785763.67433894,,15.22517739362717,20.387372889320705,57.14285714285714,-35.71428571428571,21.42857142857143,,,,58.19965317531918,,57.984846609797685
2022-10-24,275.69000244140625,279.3999938964844,271.9700012207031,278.45001220703125,276.5753173828125,63963600,False,46488300.0,-24178639.768742263,,18.07274054797061,18.510958314511743,50.0,-35.71428571428571,14.28571428571429,,,,67.06777088899621,,61.07076625129365
