Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,OBV,ADI,ADX,ADX_DI+,ADX_DI-,AROON_DOWN,AROON_INDICATOR,AROON_UP,MACD,MACD_HISTOGRAM,MACD_SIGNAL,STOCH,STOCH_SIGNAL,RSI
2023-03-06,28.520000457763672,28.86000061035156,27.61000061035156,27.729999542236328,27.729999542236328,1712000,False,1712000.0,-1383298.92578125,,,,,,,,,,,,
2023-03-07,27.86000061035156,28.709999084472656,27.790000915527344,28.36000061035156,28.36000061035156,1344500,False,3056500.0,-1061785.6323641038,,,,,,,,,,,,
2023-03-08,28.190000534057617,28.39999961853028,27.600000381469727,27.68000030517578,27.68000030517578,1261700,False,1794800.0,-2071145.632364104,,,,,,,,,,,,
2023-03-09,27.59000015258789,27.770000457763672,26.8700008392334,27.030000686645508,27.030000686645508,1358600,False,436200.0,-2946688.1105196546,,,,,,,,,,,,
2023-03-10,26.530000686645508,27.0,26.18000030517578,26.96999931335449,26.96999931335449,1535000,False,-1098800.0,-1524007.7962256994,,,,,,,,,,,,
2023-03-13,26.209999084472656,26.46999931335449,25.0,25.6200008392334,25.6200008392334,2628800,False,-3727600.0,-1935312.602357244,,,,,,,,,,,,
2023-03-14,26.530000686645508,27.030000686645508,26.11000061035156,26.790000915527344,26.790000915527344,1747000,False,-1980600.0,-1099789.9183862277,,,,,,,,,,,,
2023-03-15,25.86000061035156,26.729999542236328,25.76000022888184,26.600000381469727,26.600000381469727,1499700,False,-3480300.0,-2069.0511908773333,,,,,,,,,,,,
2023-03-16,26.32999992370605,27.020000457763672,25.90999984741211,26.61000061035156,26.61000061035156,1369700,False,-2110600.0,355781.4313165115,,,,,,,,,,,,
2023-03-17,26.239999771118164,26.56999969482422,25.90999984741211,25.959999084472656,25.959999084472656,2008400,False,-4119000.0,-1348320.1113243,,,,,,,,,,,,
2023-03-20,26.309999465942383,27.059999465942383,25.739999771118164,26.059999465942383,26.059999465942383,2237500,False,-1881500.0,-2500972.4102579188,,,,,,,,,,,,
2023-03-21,26.709999084472656,27.209999084472656,25.71999931335449,25.82999992370605,25.82999992370605,1479200,False,-3360700.0,-3761765.795725456,,,,,,,,,,,,
2023-03-22,25.959999084472656,26.38999938964844,25.309999465942383,25.309999465942383,25.309999465942383,1200000,False,-4560700.0,-4961765.795725456,,,,,,,,,,,,
2023-03-23,25.559999465942383,25.76000022888184,24.07999992370605,24.6200008392334,24.6200008392334,1603800,False,-6164500.0,-5534549.94929424,,,,,,,,,,,,
2023-03-24,24.440000534057617,24.86000061035156,24.1299991607666,24.6200008392334,24.6200008392334,1416300,False,-6164500.0,-5049512.965355129,,9.331671639537118,28.948694184211448,92.85714285714286,-92.85714285714286,0.0,,,,,,23.655386624951145
2023-03-27,24.989999771118164,25.290000915527344,24.309999465942383,25.200000762939453,25.200000762939453,1297200,False,-4867300.0,-3990574.241369477,,12.48680571817316,26.3047579911335,85.71428571428572,-85.71428571428572,0.0,,,,16.29537489559272,,33.766596118193455
2023-03-28,25.32999992370605,25.959999084472656,25.1200008392334,25.729999542236328,25.729999542236328,1825300,False,-3042000.0,-3164843.3876702343,,17.717514007105496,24.25953438446044,78.57142857142857,-78.57142857142857,0.0,,,,27.434822123809823,,41.40366609382112
2023-03-29,25.780000686645508,26.190000534057617,24.989999771118164,26.15999984741211,26.15999984741211,1751500,False,-1290500.0,-1500920.336422988,,17.872349801151717,21.667700640508777,71.42857142857143,-71.42857142857143,0.0,,,,45.698355676922425,29.809517565441656,46.76671256008347
2023-03-30,26.5,27.43000030517578,26.489999771118164,26.75,26.75,1694100,False,403600.0,-2257858.34174327,,26.530863205083307,19.315677148688103,64.28571428571428,35.71428571428572,100.0,,,,63.62353519522654,45.58557099865293,53.10839198020643
2023-03-31,27.0,27.799999237060547,26.8799991607666,27.75,27.75,994300,False,1397900.0,-1371632.77062716,,27.29823738359281,17.613358729894372,57.14285714285714,42.85714285714286,100.0,,,,81.60370316012731,63.641864677425424,61.48365769259186
2023-04-03,27.799999237060547,28.38999938964844,27.56999969482422,27.89999961853028,27.89999961853028,1607500,False,3005400.0,-1685291.124817281,,30.379566044795624,16.397930569807254,50.0,50.0,100.0,,,,88.99617145584268,78.0744699370655,62.56377362216257
2023-04-04,27.96999931335449,28.200000762939453,27.420000076293945,27.549999237060547,27.549999237060547,1070700,False,1934700.0,-2399093.7430177727,,28.373841755990924,16.58495632430365,42.85714285714286,50.0,92.85714285714286,,,,89.26582116949452,86.62189859515483,58.4452850882538
2023-04-05,27.26000022888184,27.40999984741211,26.13999938964844,26.600000381469727,26.600000381469727,1426900,False,507800.0,-2792332.044366733,,25.142341775977613,25.03506088542576,35.71428571428571,50.000000000000014,85.71428571428572,,,,75.87007487635054,84.71068916722925,49.01393722929728
2023-04-06,26.190000534057617,26.3700008392334,25.530000686645508,26.34000015258789,26.34000015258789,1067700,False,-559900.0,-1800898.0617780983,,23.001468997439574,27.75766533052533,28.57142857142857,50.0,78.57142857142857,,,,63.805112314525815,76.31366945345697,46.788581264109
2023-04-10,26.200000762939453,27.5,26.020000457763672,27.280000686645508,27.280000686645508,1110300,False,550400.0,-1020686.322816882,,29.006560677460143,24.633245534940865,21.42857142857143,50.0,71.42857142857143,,,,61.71695621343602,67.13071446810413,54.78196463108235
2023-04-11,27.350000381469727,27.61000061035156,27.06999969482422,27.43000030517578,27.43000030517578,823200,False,1373600.0,-746286.3228168819,,28.640775013176267,23.58989544013497,14.28571428571429,49.99999999999999,64.28571428571428,0.2805990331657604,,,68.13613661987392,64.55273504927858,55.9198936567725
2023-04-12,26.850000381469727,27.299999237060547,25.56999969482422,25.600000381469727,25.600000381469727,1539000,False,-165400.0,-2231909.364476474,,24.75192898492153,31.336859025388502,7.14285714285714,50.0,57.14285714285714,0.1610942272432431,,,62.41301316424752,64.08870199918583,42.02496197797951
2023-04-13,25.709999084472656,25.709999084472656,24.959999084472656,25.489999771118164,25.489999771118164,1625500,False,-1790900.0,-1560033.054763746,16.797436505461096,23.373775129901205,34.120599476540455,0.0,50.0,50.0,0.0568542966805374,,,48.30598938579629,59.61837972330591,41.3596947796283
2023-04-14,25.68000030517578,26.51000022888184,25.3799991607666,25.559999465942383,25.559999465942383,1459200,False,-331700.0,-2554354.829912873,15.734220779546058,27.30306925837681,31.293476256463293,0.0,42.85714285714286,42.85714285714286,-0.0198790555598833,,,32.60966235094663,47.77622163366348,41.98903373651906
