Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,OBV,ADI,ADX,ADX_DI+,ADX_DI-,AROON_DOWN,AROON_INDICATOR,AROON_UP,MACD,MACD_HISTOGRAM,MACD_SIGNAL,STOCH,STOCH_SIGNAL,RSI
2023-03-06,238.9100036621093,242.47999572753903,234.8699951171875,235.5399932861328,235.4355316162109,43742900,False,43742900.0,-36040492.49572413,,,,,,,,,,,,
2023-03-07,236.0,241.25,232.4100036621093,232.8800048828125,232.8162536621093,51515400,False,-7772500.0,-82077994.09858808,,,,,,,,,,,,
2023-03-08,234.8699951171875,242.0,234.2400054931641,241.8099975585937,241.74380493164065,51357300,False,43584800.0,-33235647.52424764,,,,,,,,,,,,
2023-03-09,241.75,244.5399932861328,233.8300018310547,234.3600006103516,234.2958526611328,50125700,False,-6540900.0,-78400267.97104129,,,,,,,,,,,,
2023-03-10,234.08999633789065,236.2700042724609,227.259994506836,229.6499938964844,229.58712768554688,47486600,False,-54027500.0,-100694232.67568836,,,,,,,,,,,,
2023-03-13,227.5200042724609,232.97999572753903,222.97000122070312,229.6600036621093,229.59713745117188,42189000,False,-11838500.0,-86490691.63927913,,,,,,,,,,,,
2023-03-14,234.9600067138672,242.19000244140625,234.6000061035156,240.6300048828125,240.5641326904297,47491000,False,35652500.0,-58521662.60132714,,,,,,,,,,,,
2023-03-15,237.6100006103516,242.8600006103516,233.6000061035156,242.27999877929688,242.2136688232422,52448600,False,88101100.0,-12643322.2302714,,,,,,,,,,,,
2023-03-16,240.2700042724609,255.8800048828125,238.94000244140625,255.4100036621093,255.340087890625,58325300,False,146426400.0,42445500.99911483,,,,,,,,,,,,
2023-03-17,259.82000732421875,263.989990234375,256.67999267578125,257.25,257.1795959472656,84854700,False,231281100.0,-29175870.2325266,,,,,,,,,,,,
2023-03-20,256.1499938964844,260.239990234375,251.3000030517578,259.0,258.9291076660156,43274700,False,274555800.0,2094292.3337186573,,,,,,,,,,,,
2023-03-21,261.79998779296875,263.9200134277344,253.8099975585937,261.989990234375,261.91827392578125,54740800,False,329296600.0,35934825.708909206,,,,,,,,,,,,
2023-03-22,264.25,275.8900146484375,262.3699951171875,264.67999267578125,264.6075744628906,79729500,False,409026100.0,-16549898.50919184,,,,,,,,,,,,
2023-03-23,271.1499938964844,274.989990234375,266.8999938964844,271.9100036621094,271.8355712890625,56488900,False,465515000.0,-3073392.140860727,,,,,,,,,,,,
2023-03-24,270.3099975585937,271.6700134277344,263.54998779296875,267.7900085449219,267.7167053222656,45492000,False,420023000.0,-1056422.9026326954,,35.44671388169559,14.93795264220688,35.71428571428571,50.000000000000014,85.71428571428572,,,,,,75.6307342983941
2023-03-27,268.3699951171875,270.0,263.6499938964844,265.3099975585937,265.23736572265625,36102600,False,383920400.0,-18283309.32544733,,33.070508765664826,13.936572384225704,28.57142857142857,50.0,78.57142857142857,,,,85.72686543839019,,71.28525962207809
2023-03-28,264.4700012207031,265.1300048828125,258.5,264.1000061035156,264.0277099609375,35610400,False,348310000.0,6262643.761290655,,30.694104054025548,18.36935391567944,21.42857142857143,50.0,71.42857142857143,,,,80.80749306694086,,69.19627611403247
2023-03-29,268.25,270.7799987792969,265.9700012207031,269.8399963378906,269.7661437988281,39369400,False,387679400.0,30244371.86919985,,34.49599433294398,17.073334268983757,14.28571428571429,49.99999999999999,64.28571428571428,,,,82.09874229395787,82.87770026642964,73.20738067153096
2023-03-30,272.2900085449219,274.989990234375,271.0199890136719,273.8299865722656,273.7550354003906,36451600,False,424131000.0,45394220.48975962,,37.11071931529536,16.128558659278145,7.14285714285714,50.0,57.14285714285714,,,,87.46532509305109,83.45718681798327,75.58709879050512
2023-03-31,271.3999938964844,278.3399963378906,271.04998779296875,277.7699890136719,277.6939392089844,43393300,False,467524300.0,82001657.71069574,,37.79862342472386,14.87385842361271,0.0,100.0,100.0,,,,94.46695099108682,88.01033945936526,77.6939876358116
2023-04-03,275.0899963378906,280.0,273.3599853515625,279.6499938964844,279.5734558105469,39871600,False,507395900.0,117669862.35818172,,36.89122756111868,13.819332701466411,7.14285714285714,92.85714285714286,100.0,,,,98.02630393092032,93.31952667168608,78.64119768296936
2023-04-04,279.6600036621094,280.0,273.07000732421875,274.5299987792969,274.454833984375,36859200,False,470536700.0,96341448.4812562,,34.168478620930024,13.108227987237552,0.0,100.0,100.0,,,,94.88322014013114,95.7921583540461,69.9316895100034
2023-04-05,268.2900085449219,269.9800109863281,263.95001220703125,268.8099975585937,268.7364196777344,51501500,False,419035200.0,127857058.34962064,,30.470980632573472,21.01780788896828,0.0,92.85714285714286,92.85714285714286,,,,82.31138169798545,91.7403019230123,61.70917730912822
2023-04-06,265.8399963378906,270.79998779296875,264.2699890136719,270.3699951171875,270.29595947265625,39765400,False,458800600.0,162385449.48409897,,29.268938046080248,19.607490124437216,7.14285714285714,78.57142857142858,85.71428571428572,,,,71.37814704743694,82.85758296185118,62.98736033441863
2023-04-10,268.2300109863281,276.2099914550781,266.69000244140625,275.7900085449219,275.71453857421875,39527900,False,498328500.0,198425731.49409413,,31.895570559017543,17.73870448758902,0.0,78.57142857142857,78.57142857142857,,,,70.46053638671339,74.71668837737859,67.09692621308135
2023-04-11,277.239990234375,277.8999938964844,271.260009765625,271.69000244140625,271.6156311035156,31437800,False,466890700.0,171059635.12358043,,31.465086489399354,16.55362909522325,0.0,71.42857142857143,71.42857142857143,11.21832146636666,,,70.57333913855591,70.80400752423542,61.531337998770574
2023-04-12,273.70001220703125,274.67999267578125,264.4800109863281,264.95001220703125,264.87750244140625,44625900,False,422264800.0,130546336.12886716,,28.333649789217127,21.52142519672038,28.57142857142857,35.71428571428571,64.28571428571428,10.020671503251606,,,58.42470058079453,66.4861920353546,53.65256825065525
