Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,OBV,ADI,ADX,ADX_DI+,ADX_DI-,AROON_DOWN,AROON_INDICATOR,AROON_UP,MACD,MACD_HISTOGRAM,MACD_SIGNAL,STOCH,STOCH_SIGNAL,RSI
2022-10-05,5.849999904632568,5.909999847412109,5.360000133514404,5.820000171661377,5.820000171661377,3338900,False,3338900.0,2246172.459345276,,,,,,,,,,,,
2022-10-06,5.800000190734863,5.989999771118164,5.559999942779541,5.630000114440918,5.630000114440918,2909300,False,429600.0,284089.11383226,,,,,,,,,,,,
2022-10-07,5.699999809265137,5.800000190734863,5.179999828338623,5.230000019073486,5.230000019073486,3733400,False,-3303800.0,-2847147.6507526035,,,,,,,,,,,,
2022-10-10,5.269999980926514,5.309999942779541,5.019999980926514,5.230000019073486,5.230000019073486,1507100,False,-3303800.0,-2171550.415421925,,,,,,,,,,,,
2022-10-11,5.21999979019165,5.619999885559082,5.110000133514404,5.46999979019165,5.46999979019165,1772700,False,-1531100.0,-1441616.2912553386,,,,,,,,,,,,
2022-10-12,5.53000020980835,5.579999923706055,5.050000190734863,5.130000114440918,5.130000114440918,2657000,False,-4188100.0,-3296503.44453607,,,,,,,,,,,,
2022-10-13,4.989999771118164,5.139999866485596,4.849999904632568,5.070000171661377,5.070000171661377,2466600,False,-6654700.0,-2020670.8236085065,,,,,,,,,,,,
2022-10-14,5.179999828338623,5.190000057220459,4.78000020980835,4.78000020980835,4.78000020980835,2086700,False,-8741400.0,-4107370.8236085065,,,,,,,,,,,,
2022-10-17,4.920000076293945,4.96999979019165,4.739999771118164,4.75,4.75,1977100,False,-10718500.0,-5912545.163759228,,,,,,,,,,,,
2022-10-18,4.855000019073486,5.013000011444092,4.769999980926514,4.849999904632568,4.849999904632568,1671300,False,-9047200.0,-6483401.906981469,,,,,,,,,,,,
2022-10-19,4.789999961853027,4.789999961853027,4.429999828338623,4.46999979019165,4.46999979019165,2216100,False,-11263300.0,-8207035.892610133,,,,,,,,,,,,
2022-10-20,4.46999979019165,4.494999885559082,4.2789998054504395,4.340000152587891,4.340000152587891,1731400,False,-12994700.0,-8960510.31979867,,,,,,,,,,,,
2022-10-21,4.260000228881836,4.519999980926514,4.260000228881836,4.489999771118164,4.489999771118164,2027200,False,-10967500.0,-7401129.422280244,,,,,,,,,,,,
