Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,OBV,ADI,ADX,ADX_DI+,ADX_DI-,AROON_DOWN,AROON_INDICATOR,AROON_UP,MACD,MACD_HISTOGRAM,MACD_SIGNAL,STOCH,STOCH_SIGNAL,RSI
2023-03-06,26.469999313354492,26.540000915527344,25.93000030517578,25.989999771118164,25.63155746459961,37879800,False,37879800.0,-30428109.849413414,,,,,,,,,,,,
2023-03-07,25.84000015258789,25.989999771118164,25.5,25.530000686645508,25.177902221679688,43164600,False,-5284800.0,-68307125.18138954,,,,,,,,,,,,
2023-03-08,25.559999465942383,26.010000228881836,25.450000762939453,25.979999542236328,25.621694564819336,36071900,False,30787100.0,-36100163.755168244,,,,,,,,,,,,
2023-03-09,25.979999542236328,26.979999542236328,25.969999313354492,26.440000534057617,26.07535171508789,54886100,False,85673200.0,-39904029.7873741,,,,,,,,,,,,
2023-03-10,26.549999237060547,27.520000457763672,26.31999969482422,27.219999313354492,26.844593048095703,65187000,False,150860200.0,-7310633.399254333,,,,,,,,,,,,
2023-03-13,26.739999771118164,27.309999465942383,26.610000610351562,26.950000762939453,26.578319549560547,50977000,False,99883200.0,-8767015.929547166,,,,,,,,,,,,
2023-03-14,27.350000381469727,28.100000381469727,27.25,28.010000228881836,27.623699188232422,47689800,False,147573000.0,28823755.010102108,,,,,,,,,,,,
2023-03-15,27.729999542236328,28.5,27.65999984741211,28.40999984741211,28.0181827545166,49322800,False,196895800.0,67577367.5822521,,,,,,,,,,,,
2023-03-16,28.389999389648438,30.270000457763672,28.389999389648438,30.18000030517578,29.763771057128906,75779500,False,272675300.0,136101375.36078066,,,,,,,,,,,,
2023-03-17,29.920000076293945,31.0,29.440000534057617,29.809999465942383,29.39887237548828,80628500,False,192046800.0,93719630.6075195,,,,,,,,,,,,
2023-03-20,29.799999237060547,29.899999618530273,28.6299991607666,29.15999984741211,28.75783920288086,38780100,False,153266700.0,87307203.39462043,,,,,,,,,,,,
2023-03-21,29.0,29.170000076293945,27.979999542236328,28.459999084472656,28.06749153137207,55650800,False,97615900.0,76551103.4566493,,,,,,,,,,,,
2023-03-22,28.479999542236328,29.1200008392334,28.100000381469727,28.1299991607666,27.74204444885254,37415500,False,60200400.0,41336424.67832426,,,,,,,,,,,,
2023-03-23,28.3799991607666,29.15999984741211,28.219999313354492,29.030000686645508,28.6296329498291,43785500,False,103985900.0,73011126.76382619,,,,,,,,,,,,
2023-03-24,29.040000915527344,29.809999465942383,28.93000030517578,29.360000610351562,28.955081939697266,55912100,False,159898000.0,71740488.10811812,,37.52469195676822,13.304149552072449,14.28571428571429,49.999999999999986,64.28571428571428,,,,,,67.1799122135006
2023-03-27,29.3700008392334,29.729999542236328,29.079999923706055,29.18000030517578,28.777563095092773,34758200,False,125139800.0,47677165.95146308,,35.029227517706715,12.419397929396846,7.14285714285714,50.0,57.14285714285714,,,,67.38739252690392,,65.00086546900877
2023-03-28,29.079999923706055,29.329999923706055,28.6299991607666,29.290000915527344,28.88604736328125,37407900,False,162547700.0,80809988.04507565,,32.52099298733828,16.13323898445011,0.0,50.0,50.0,,,,67.8872215229782,,65.73237115457907
2023-03-29,29.770000457763672,31.889999389648438,29.760000228881836,31.520000457763672,31.085290908813477,85556200,False,248103900.0,136642511.9054792,,47.20242061923548,12.54123280473303,0.0,100.0,100.0,,,,75.52283236355095,70.26581547114436,76.46946187361634
2023-03-30,31.850000381469727,32.58000183105469,31.809999465942383,32.09000015258789,31.647430419921875,70077600,False,318181500.0,117530407.61693043,,48.79568943146023,11.424449744500834,0.0,100.0,100.0,,,,83.71785242110083,75.70930210254333,78.33781657695711
2023-03-31,31.799999237060547,32.900001525878906,31.729999542236328,32.66999816894531,32.219425201416016,59765000,False,377946500.0,153797754.0756258,,46.74296903446904,10.330915811659473,0.0,100.0,100.0,,,,93.69290116749998,84.31119531738392,80.07175287786134
2023-04-03,32.939998626708984,33.560001373291016,32.540000915527344,32.88999938964844,32.43639373779297,57038300,False,434984800.0,135903197.2269383,,48.22411557776353,9.479069707833276,0.0,100.0,100.0,,,,92.12181690251629,89.8441901637057,80.70272498608718
2023-04-04,32.849998474121094,33.84000015258789,32.84000015258789,33.099998474121094,32.643497467041016,55714100,False,490698900.0,109160242.19840437,,46.60444667763142,8.719933335173893,0.0,100.0,100.0,,,,90.64838955377287,92.15436920792972,81.31100561942384
2023-04-05,32.79999923706055,32.9900016784668,32.34000015258789,32.83000183105469,32.37722396850586,39615700,False,451083200.0,129272892.7353951,,43.73758834506006,12.23055765313166,21.42857142857143,71.42857142857143,92.85714285714286,,,,86.26018633141571,89.67679759590162,77.91060395013703
2023-04-06,32.599998474121094,33.0,32.459999084472656,32.810001373291016,32.35749816894531,28551900,False,422531300.0,137732894.24431723,,41.854637153287186,11.680743506026467,14.28571428571429,71.42857142857143,85.71428571428572,,,,84.18658424491134,87.03172004336663,77.65154580675102
2023-04-10,32.599998474121094,32.7599983215332,32.20000076293945,32.52000045776367,32.07149887084961,30534400,False,391996900.0,142095070.24431723,,39.684387054004596,13.285144913944533,7.14285714285714,71.42857142857143,78.57142857142857,,,,80.88739223155862,83.77805426929523,73.8187852494991
2023-04-11,32.65999984741211,33.11000061035156,32.31999969482422,32.349998474121094,31.903841018676758,27059100,False,364937800.0,117091005.75862475,,39.9959411418193,12.389180439302603,0.0,71.42857142857143,71.42857142857143,2.059847041801831,,,77.97980756910052,81.01792801519017,71.58808293041938
2023-04-12,32.77000045776367,32.88999938964844,31.959999084472656,32.02000045776367,31.57839584350586,37070800,False,327867000.0,84803642.70293018,,36.84564863536353,14.462326582887627,0.0,64.28571428571428,64.28571428571428,1.935044838299163,,,73.04395349448478,77.30371776504798,67.33450475913858
2023-04-13,31.81999969482422,32.43000030517578,31.649999618530273,32.130001068115234,31.686878204345703,29722300,False,357589300.0,91662713.28185889,52.442975845839065,34.398443746717476,16.141444196828534,0.0,57.14285714285714,57.14285714285714,1.8239885185652973,,,69.61199229963324,73.54525112107285,68.01669495748814
2023-04-14,32.0,32.2400016784668,31.690000534057617,31.889999389648438,31.45018768310547,24623600,False,332965700.0,84947046.27649406,50.70573312889671,32.74683654181094,15.366428741787116,14.28571428571429,35.71428571428571,50.0,1.6970469544680178,,,65.78872159253989,69.48155579555264,64.83520201530985
