Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,OBV,ADI,ADX,ADX_DI+,ADX_DI-,AROON_DOWN,AROON_INDICATOR,AROON_UP,MACD,MACD_HISTOGRAM,MACD_SIGNAL,STOCH,STOCH_SIGNAL,RSI
2022-10-07,8.260000228881836,8.279999732971191,8.109999656677246,8.149999618530273,8.149999618530273,29550500,False,29550500.0,-15644401.85573719,,,,,,,,,,,,
2022-10-10,8.170000076293945,8.180000305175781,7.880000114440918,8.0600004196167,8.0600004196167,26923300,False,2627200.0,-10259707.62101266,,,,,,,,,,,,
2022-10-11,7.989999771118164,8.295000076293945,7.699999809265137,8.039999961853027,8.039999961853027,40775800,False,-38148600.0,-4434593.335298373,,,,,,,,,,,,
2022-10-12,8.0600004196167,8.100000381469727,7.820000171661377,8.069999694824219,8.069999694824219,30201600,False,-7947000.0,19295091.95854379,,,,,,,,,,,,
2022-10-13,7.739999771118164,8.199999809265137,7.565000057220459,8.079999923706055,8.079999923706055,36040900,False,28093900.0,41714242.149917014,,,,,,,,,,,,
2022-10-14,8.229999542236328,8.3100004196167,7.53000020980835,7.53000020980835,7.53000020980835,37430100,False,-9336200.0,4284142.149917014,,,,,,,,,,,,
2022-10-17,7.710000038146973,8.0600004196167,7.690000057220459,7.940000057220459,7.940000057220459,31751700,False,22415500.0,15440102.826741591,,,,,,,,,,,,
2022-10-18,8.149999618530273,8.329999923706055,8.039999961853027,8.15999984741211,8.15999984741211,37120400,False,59535900.0,9040008.60502215,,,,,,,,,,,,
2022-10-19,8.0600004196167,8.125,7.84499979019165,7.909999847412109,7.909999847412109,26594000,False,32941900.0,-5206775.491789345,,,,,,,,,,,,
2022-10-20,7.730000019073486,8.260000228881836,7.730000019073486,8.039999961853027,8.039999961853027,26689500,False,59631400.0,-674614.3690272169,,,,,,,,,,,,
2022-10-21,7.929999828338623,8.319999694824219,7.809999942779541,8.289999961853027,8.289999961853027,30705700,False,90337100.0,26418680.734694265,,,,,,,,,,,,
2022-10-24,8.300000190734863,8.300000190734863,8.010000228881836,8.270000457763672,8.270000457763672,28062200,False,62274900.0,48674959.235912666,,,,,,,,,,,,
2022-10-25,8.359999656677246,8.65999984741211,8.359999656677246,8.65999984741211,8.65999984741211,31001500,False,93276400.0,79676459.23591267,,,,,,,,,,,,
2022-10-26,8.479999542236328,9.050000190734863,8.390000343322754,8.569999694824219,8.569999694824219,33530900,False,59745500.0,64435079.389367566,,,,,,,,,,,,
2022-10-27,8.680000305175781,8.779999732971191,8.460000038146973,8.600000381469727,8.600000381469727,28940800,False,88686300.0,60817565.639754996,,24.704518399649245,9.815911924257188,35.71428571428571,57.14285714285715,92.85714285714286,,,,,,63.50665519391598
2022-10-28,8.550000190734863,8.65999984741211,8.364999771118164,8.640000343322754,8.640000343322754,20697400,False,109383700.0,78708608.83375493,,22.951460693462685,11.40455591698592,28.57142857142857,57.14285714285715,85.71428571428572,,,,70.61403137274831,,64.46212040917904
2022-10-31,8.59000015258789,8.829999923706055,8.430000305175781,8.789999961853027,8.789999961853027,31376100,False,140759800.0,103809488.83375493,,24.786892188986045,10.333774260585024,21.42857142857143,57.14285714285714,78.57142857142857,,,,75.43859869269237,,67.86038465155687
2022-11-01,8.989999771118164,9.0600004196167,8.5600004196167,8.649999618530273,8.649999618530273,29800000,False,110959800.0,84737393.34425297,,27.167208340401316,9.17423012444846,14.28571428571429,85.71428571428571,100.0,,,,76.37453758478001,74.14238921674023,61.90993716435168
2022-11-02,8.699999809265137,8.760000228881836,8.199999809265137,8.220000267028809,8.220000267028809,36042600,False,74917200.0,51269321.76866497,,23.928664333900134,15.743957917420788,7.14285714285714,85.71428571428572,92.85714285714286,,,,67.06510801199079,72.95941476315438,47.99074116348952
2022-11-03,8.069999694824219,8.300000190734863,7.869999885559082,8.079999923706055,8.079999923706055,36419500,False,38497700.0,50422337.86800671,,21.781534274122066,21.217529973081824,0.0,85.71428571428572,85.71428571428572,,,,48.922579491804505,64.12074169619176,44.48400081322589
2022-11-04,8.1899995803833,8.199999809265137,7.650000095367432,7.929999828338623,7.929999828338623,64338900,False,-25841200.0,51592107.65255424,,19.385488910007858,23.283665816494352,100.0,-21.42857142857143,78.57142857142857,,,,31.141101767898466,49.042929757231256,41.0250646613979
2022-11-07,7.78000020980835,7.849999904632568,6.889999866485596,7.019999980926514,7.019999980926514,99332800,False,-125174000.0,-20838036.40034289,,15.837723679664146,32.396403453524314,100.0,-28.57142857142857,71.42857142857143,,,,18.10535189641809,32.723011052040356,27.204750395313717
2022-11-08,7.079999923706055,7.420000076293945,6.909999847412109,7.210000038146973,7.210000038146973,56353900,False,-68820100.0,-10893218.120471392,,14.441918705813757,29.54125444411489,92.85714285714286,-28.571428571428584,64.28571428571428,,,,13.531822536982832,20.926092067099795,32.33051449134562
2022-11-09,7.119999885559082,7.184999942779541,6.949999809265137,6.980000019073486,6.980000019073486,42517300,False,-111337400.0,-42554967.517932184,,13.775382581422763,28.17784050667858,85.71428571428572,-28.571428571428584,57.14285714285714,,,,8.294935499916756,13.310703311105891,29.612283857086798
2022-11-10,7.460000038146973,7.96999979019165,7.429999828338623,7.639999866485596,7.639999866485596,58579800,False,-52757600.0,-55572689.356192544,,24.201627064655288,23.693712883034102,78.57142857142857,-28.57142857142857,50.0,,,,17.818740838191612,13.215166291697066,44.12879817283724
2022-11-11,7.480000019073486,8.420000076293945,7.375,8.40999984741211,8.40999984741211,55324100,False,2566500.0,-1307447.9634448513,,27.09083550864239,20.064131526619505,71.42857142857143,-28.57142857142857,42.85714285714286,-0.1970674273135895,,,36.251912933219444,20.78852975710927,55.62670351608406
