Datetime,Open,High,Low,Close,Adj Close,Volume,Repaired?
2023-07-26 15:58:00-04:00,377.1000061035156,377.2699890136719,377.0400085449219,377.260009765625,377.260009765625,264568,
2023-07-26 15:59:00-04:00,377.260009765625,377.5799865722656,377.2514953613281,377.5400085449219,377.5400085449219,608619,
2023-07-26 16:00:00-04:00,377.55,377.64,377.44,377.62,377.62,175412,
2023-07-26 16:01:00-04:00,377.64,378.9285,377.64,377.78,377.78,0,
2023-07-26 16:02:00-04:00,377.77,378.04,377.77,378.01,378.01,0,
2023-07-26 16:03:00-04:00,378.0,378.07,377.527,378.04,378.04,0,
2023-07-26 16:04:00-04:00,378.02,378.78,377.72,377.89,377.89,0,
2023-07-26 16:05:00-04:00,377.87,379.86,377.865,379.46,379.46,0,
2023-07-26 16:06:00-04:00,379.4,379.6,378.93,379.16,379.16,0,
2023-07-26 16:07:00-04:00,379.23,379.24,377.52,378.87,378.87,0,
2023-07-26 16:08:00-04:00,378.84,378.99,378.6,378.8,378.8,0,
2023-07-26 16:09:00-04:00,378.8,378.83,377.415,378.64,378.64,0,
2023-07-26 16:10:00-04:00,378.63,378.63,378.2,378.25,378.25,0,
2023-07-26 16:11:00-04:00,378.27,378.63,378.02,378.19,378.19,0,
2023-07-26 16:12:00-04:00,378.21,378.24,377.69,378.06,378.06,0,
2023-07-26 16:13:00-04:00,378.06,378.3,377.98,378.2,378.2,0,
2023-07-26 16:14:00-04:00,378.23,378.57,378.21,378.45,378.45,0,
2023-07-26 16:15:00-04:00,378.43,378.52,378.38,378.45,378.45,0,
2023-07-26 16:16:00-04:00,378.42,378.47,378.34,378.38,378.38,0,
2023-07-26 16:17:00-04:00,378.41,378.62,378.12,378.33,378.33,0,
2023-07-26 16:18:00-04:00,378.33,378.4189,378.24,378.4189,378.4189,0,
2023-07-26 16:19:00-04:00,378.42,378.47,378.325,378.405,378.405,0,
2023-07-26 16:20:00-04:00,378.41,378.5101,378.38,378.4,378.4,0,
2023-07-26 16:21:00-04:00,378.42,378.64,378.4,378.55,378.55,0,
2023-07-26 16:22:00-04:00,378.59,378.6,378.47,378.47,378.47,0,
2023-07-26 16:23:00-04:00,378.48,378.55,378.46,378.52,378.52,0,
2023-07-26 16:24:00-04:00,378.5,378.5,378.36,378.42,378.42,0,
2023-07-26 16:25:00-04:00,378.41,378.48,378.41,378.41,378.41,0,
2023-07-26 16:26:00-04:00,378.4115,378.43,378.38,378.39,378.39,0,
2023-07-26 16:27:00-04:00,378.44,378.51,378.41,378.45,378.45,0,
2023-07-26 16:28:00-04:00,378.4,378.4,378.15,378.23,378.23,0,
2023-07-26 16:29:00-04:00,378.23,378.29,378.22,378.28,378.28,0,
2023-07-26 16:30:00-04:00,378.33,378.33,378.1,378.1,378.1,0,
2023-07-26 16:31:00-04:00,378.09,378.13,378.0,378.08,378.08,0,
2023-07-26 16:32:00-04:00,378.04,378.08,377.92,377.96,377.96,0,
2023-07-26 16:33:00-04:00,378.0,378.13,377.98,378.13,378.13,0,
2023-07-26 16:34:00-04:00,378.13,378.19,378.12,378.16,378.16,0,
2023-07-26 16:35:00-04:00,378.13,378.2,378.1,378.12,378.12,0,
2023-07-26 16:36:00-04:00,378.11,378.14,378.08,378.12,378.12,0,
2023-07-26 16:37:00-04:00,378.1,378.12,378.08,378.08,378.08,0,
2023-07-26 16:38:00-04:00,378.1,378.1,377.99,378.05,378.05,0,
2023-07-26 16:39:00-04:00,378.04,378.08,378.03,378.03,378.03,0,
2023-07-26 16:40:00-04:00,378.02,378.04,378.0,378.03,378.03,0,
2023-07-26 16:41:00-04:00,378.0589,378.08,377.95,377.95,377.95,0,
2023-07-26 16:42:00-04:00,377.94,377.98,377.94,377.98,377.98,0,
2023-07-26 16:43:00-04:00,378.0,378.0,377.86,377.87,377.87,0,
2023-07-26 16:44:00-04:00,377.85,377.91,377.85,377.91,377.91,0,
2023-07-26 16:45:00-04:00,377.87,377.91,377.87,377.91,377.91,0,
2023-07-26 16:46:00-04:00,377.91,377.93,377.85,377.85,377.85,0,
2023-07-26 16:47:00-04:00,377.89,377.89,377.81,377.81,377.81,0,
2023-07-26 16:48:00-04:00,377.82,377.86,377.8,377.84,377.84,0,
2023-07-26 16:49:00-04:00,377.855,377.89,377.85,377.88,377.88,0,
2023-07-26 16:50:00-04:00,377.86,377.86,377.8,377.83,377.83,0,
2023-07-26 16:51:00-04:00,377.84,377.9,377.82,377.85,377.85,0,
2023-07-26 16:52:00-04:00,377.85,377.9,377.82,377.82,377.82,0,
2023-07-26 16:53:00-04:00,377.82,377.85,377.79,377.85,377.85,0,
2023-07-26 16:54:00-04:00,377.83,377.85,377.81,377.85,377.85,0,
2023-07-26 16:55:00-04:00,377.81,377.88,377.8,377.86,377.86,0,
2023-07-26 16:56:00-04:00,377.86,377.94,377.86,377.88,377.88,0,
2023-07-26 16:57:00-04:00,377.87,377.87,377.82,377.85,377.85,0,
2023-07-26 16:58:00-04:00,377.85,377.86,377.825,377.855,377.855,0,
2023-07-26 16:59:00-04:00,377.83,377.88,377.78,377.78,377.78,0,
2023-07-26 17:00:00-04:00,377.77,377.88,377.77,377.88,377.88,0,
2023-07-26 17:01:00-04:00,377.875,377.9,377.85,377.85,377.85,0,
2023-07-26 17:02:00-04:00,377.85,377.9,377.83,377.9,377.9,0,
2023-07-26 17:03:00-04:00,377.84,377.92,377.84,377.92,377.92,0,
2023-07-26 17:04:00-04:00,377.91,377.91,377.82,377.85,377.85,0,
2023-07-26 17:05:00-04:00,377.85,377.97,377.85,377.97,377.97,0,
2023-07-26 17:06:00-04:00,377.995,378.08,377.95,378.08,378.08,0,
2023-07-26 17:07:00-04:00,378.08,378.13,378.08,378.1,378.1,0,
2023-07-26 17:08:00-04:00,378.14,378.165,378.1,378.155,378.155,0,
2023-07-26 17:09:00-04:00,378.16,378.18,378.15,378.15,378.15,0,
2023-07-26 17:10:00-04:00,378.16,378.17,378.12,378.17,378.17,0,
2023-07-26 17:11:00-04:00,378.13,378.18,378.13,378.16,378.16,0,
2023-07-26 17:12:00-04:00,378.18,378.19,378.15,378.17,378.17,0,
2023-07-26 17:13:00-04:00,378.18,378.19,378.17,378.18,378.18,0,
2023-07-26 17:14:00-04:00,378.17,378.2,378.17,378.2,378.2,0,
2023-07-26 17:15:00-04:00,376.51,378.22,376.51,378.22,378.22,0,
2023-07-26 17:16:00-04:00,378.2499,378.2499,378.16,378.16,378.16,0,
2023-07-26 17:17:00-04:00,378.16,378.22,378.16,378.22,378.22,0,
2023-07-26 17:18:00-04:00,378.24,378.24,378.06,378.06,378.06,0,
2023-07-26 17:19:00-04:00,378.21,378.21,378.09,378.15,378.15,0,
2023-07-26 17:20:00-04:00,378.15,378.19,378.09,378.12,378.12,0,
2023-07-26 17:21:00-04:00,378.1,378.21,378.04,378.21,378.21,0,
2023-07-26 17:22:00-04:00,378.1,378.2,378.07,378.19,378.19,0,
2023-07-26 17:23:00-04:00,378.095,378.21,378.095,378.12,378.12,0,
2023-07-26 17:24:00-04:00,378.2,378.2,378.11,378.11,378.11,0,
2023-07-26 17:25:00-04:00,378.2,378.24,378.14,378.22,378.22,0,
2023-07-26 17:26:00-04:00,378.15,378.23,378.11,378.12,378.12,0,
2023-07-26 17:27:00-04:00,378.085,378.12,378.05,378.12,378.12,0,
2023-07-26 17:28:00-04:00,378.17,378.185,378.17,378.185,378.185,0,
2023-07-26 17:29:00-04:00,378.2,378.22,378.17,378.17,378.17,0,
2023-07-26 17:30:00-04:00,378.19,378.19,378.17,378.18,378.18,0,
2023-07-26 17:31:00-04:00,378.19,378.19,378.17,378.19,378.19,0,
2023-07-26 17:32:00-04:00,378.17,378.19,378.17,378.19,378.19,0,
2023-07-26 17:33:00-04:00,378.19,378.19,378.09,378.09,378.09,0,
2023-07-26 17:34:00-04:00,378.105,378.2,378.105,378.11,378.11,0,
2023-07-26 17:35:00-04:00,378.11,378.24,378.11,378.18,378.18,0,
2023-07-26 17:36:00-04:00,378.2,378.24,378.18,378.24,378.24,0,
2023-07-26 17:37:00-04:00,378.24,378.24,378.24,378.24,378.24,0,
2023-07-26 17:38:00-04:00,378.24,378.24,378.17,378.18,378.18,0,
2023-07-26 17:39:00-04:00,378.23,378.24,378.1,378.17,378.17,0,
2023-07-26 17:40:00-04:00,378.17,378.17,378.15,378.17,378.17,0,
2023-07-26 17:41:00-04:00,378.15,378.185,378.12,378.185,378.185,0,
2023-07-26 17:42:00-04:00,378.19,378.19,378.13,378.14,378.14,0,
2023-07-26 17:43:00-04:00,378.15,378.15,378.12,378.14,378.14,0,
2023-07-26 17:44:00-04:00,378.15,378.23,378.13,378.15,378.15,0,
2023-07-26 17:45:00-04:00,378.19,378.2,378.18,378.185,378.185,0,
2023-07-26 17:46:00-04:00,378.18,378.2,378.17,378.2,378.2,0,
2023-07-26 17:47:00-04:00,378.24,378.28,378.21,378.275,378.275,0,
2023-07-26 17:48:00-04:00,378.26,378.3,378.26,378.3,378.3,0,
2023-07-26 17:49:00-04:00,378.3,378.3,378.21,378.24,378.24,0,
2023-07-26 17:50:00-04:00,378.27,378.27,378.24,378.24,378.24,0,
2023-07-26 17:51:00-04:00,378.24,378.29,378.21,378.27,378.27,0,
2023-07-26 17:52:00-04:00,378.289,378.29,378.27,378.27,378.27,0,
2023-07-26 17:53:00-04:00,378.26,378.27,378.25,378.25,378.25,0,
2023-07-26 17:54:00-04:00,378.26,378.29,378.25,378.25,378.25,0,
2023-07-26 17:55:00-04:00,378.25,378.27,378.25,378.27,378.27,0,
2023-07-26 17:56:00-04:00,378.27,378.29,378.25,378.29,378.29,0,
2023-07-26 17:57:00-04:00,378.26,378.29,378.25,378.29,378.29,0,
2023-07-26 17:58:00-04:00,378.29,378.35,378.29,378.35,378.35,0,
2023-07-26 17:59:00-04:00,378.31,378.37,378.31,378.37,378.37,0,
2023-07-26 18:00:00-04:00,378.31,378.36,378.15,378.22,378.22,0,
2023-07-26 18:01:00-04:00,378.29,378.42,378.27,378.34,378.34,0,
2023-07-26 18:02:00-04:00,378.32,378.32,378.255,378.255,378.255,0,
2023-07-26 18:03:00-04:00,378.24,378.34,378.24,378.34,378.34,0,
2023-07-26 18:04:00-04:00,378.34,378.34,378.19,378.19,378.19,0,
2023-07-26 18:05:00-04:00,378.215,378.26,378.2,378.25,378.25,0,
2023-07-26 18:06:00-04:00,378.24,378.25,378.22,378.22,378.22,0,
2023-07-26 18:07:00-04:00,378.24,378.24,378.2,378.24,378.24,0,
2023-07-26 18:08:00-04:00,378.28,378.28,378.22,378.22,378.22,0,
2023-07-26 18:09:00-04:00,378.21,378.21,378.15,378.15,378.15,0,
2023-07-26 18:10:00-04:00,378.2,378.2,378.135,378.17,378.17,0,
2023-07-26 18:11:00-04:00,378.16,378.2,378.15,378.19,378.19,0,
2023-07-26 18:12:00-04:00,378.13,378.13,377.98,378.05,378.05,0,
2023-07-26 18:13:00-04:00,378.0,378.07,378.0,378.07,378.07,0,
2023-07-26 18:14:00-04:00,378.04,378.04,378.01,378.02,378.02,0,
2023-07-26 18:15:00-04:00,378.1,378.2,378.1,378.2,378.2,0,
2023-07-26 18:16:00-04:00,378.15,378.2,378.15,378.165,378.165,0,
2023-07-26 18:17:00-04:00,378.165,378.18,378.165,378.17,378.17,0,
2023-07-26 18:18:00-04:00,378.19,378.19,378.11,378.17,378.17,0,
2023-07-26 18:19:00-04:00,378.16,378.19,378.15,378.19,378.19,0,
2023-07-26 18:20:00-04:00,378.21,378.22,378.14,378.16,378.16,0,
2023-07-26 18:21:00-04:00,378.18,378.2,378.18,378.2,378.2,0,
2023-07-26 18:22:00-04:00,378.17,378.17,378.17,378.17,378.17,0,
2023-07-26 18:23:00-04:00,378.19,378.2,378.175,378.19,378.19,0,
2023-07-26 18:24:00-04:00,378.18,378.2,378.18,378.2,378.2,0,
2023-07-26 18:25:00-04:00,378.16,378.1967,378.16,378.1967,378.1967,0,
2023-07-26 18:26:00-04:00,378.2,378.2,378.16,378.185,378.185,0,
2023-07-26 18:27:00-04:00,378.2,378.2,378.16,378.18,378.18,0,
2023-07-26 18:28:00-04:00,378.2,378.21,378.2,378.21,378.21,0,
2023-07-26 18:29:00-04:00,378.17,378.2,378.17,378.17,378.17,0,
2023-07-26 18:30:00-04:00,378.21,378.33,378.21,378.3,378.3,0,
2023-07-26 18:31:00-04:00,378.3,378.33,378.29,378.31,378.31,0,
2023-07-26 18:32:00-04:00,378.33,378.33,378.32,378.33,378.33,0,
2023-07-26 18:33:00-04:00,378.33,378.35,378.31,378.31,378.31,0,
2023-07-26 18:34:00-04:00,378.29,378.3,378.26,378.28,378.28,0,
2023-07-26 18:35:00-04:00,378.29,378.29,378.27,378.28,378.28,0,
2023-07-26 18:36:00-04:00,378.28,378.29,378.24,378.29,378.29,0,
2023-07-26 18:37:00-04:00,378.29,378.29,378.24,378.25,378.25,0,
2023-07-26 18:38:00-04:00,378.25,378.25,378.23,378.25,378.25,0,
2023-07-26 18:39:00-04:00,378.25,378.26,378.24,378.24,378.24,0,
2023-07-26 18:40:00-04:00,378.24,378.2799,378.24,378.2799,378.2799,0,
2023-07-26 18:41:00-04:00,378.25,378.28,378.25,378.26,378.26,0,
2023-07-26 18:42:00-04:00,378.29,378.29,378.25,378.28,378.28,0,
2023-07-26 18:43:00-04:00,378.25,378.29,378.25,378.29,378.29,0,
2023-07-26 18:44:00-04:00,378.27,378.31,378.27,378.31,378.31,0,
2023-07-26 18:45:00-04:00,378.31,378.31,378.29,378.29,378.29,0,
2023-07-26 18:46:00-04:00,378.27,378.27,378.22,378.22,378.22,0,
2023-07-26 18:47:00-04:00,378.23,378.23,378.21,378.23,378.23,0,
2023-07-26 18:48:00-04:00,378.2295,378.23,378.2295,378.23,378.23,0,
2023-07-26 18:49:00-04:00,378.2599,378.2599,378.23,378.25,378.25,0,
2023-07-26 18:50:00-04:00,378.25,378.25,378.25,378.25,378.25,0,
2023-07-26 18:51:00-04:00,378.28,378.28,378.23,378.26,378.26,0,
2023-07-26 18:52:00-04:00,378.295,378.295,378.295,378.295,378.295,0,
2023-07-26 18:53:00-04:00,378.32,378.32,378.32,378.32,378.32,0,
2023-07-26 18:54:00-04:00,378.31,378.33,378.31,378.315,378.315,0,
2023-07-26 18:55:00-04:00,378.31,378.35,378.31,378.35,378.35,0,
2023-07-26 18:56:00-04:00,378.32,378.35,378.32,378.34,378.34,0,
2023-07-26 18:57:00-04:00,378.325,378.33,378.29,378.31,378.31,0,
2023-07-26 18:58:00-04:00,378.32,378.32,378.31,378.31,378.31,0,
2023-07-26 18:59:00-04:00,378.3,378.32,378.27,378.32,378.32,0,
2023-07-26 19:00:00-04:00,378.32,378.34,378.315,378.32,378.32,0,
2023-07-26 19:01:00-04:00,378.33,378.33,378.29,378.3,378.3,0,
2023-07-26 19:02:00-04:00,378.31,378.31,378.29,378.29,378.29,0,
2023-07-26 19:03:00-04:00,378.32,378.335,378.32,378.335,378.335,0,
2023-07-26 19:04:00-04:00,378.33,378.38,378.33,378.38,378.38,0,
2023-07-26 19:05:00-04:00,378.345,378.37,378.31,378.31,378.31,0,
2023-07-26 19:06:00-04:00,378.3399,378.35,378.32,378.35,378.35,0,
2023-07-26 19:07:00-04:00,378.32,378.32,378.32,378.32,378.32,0,
2023-07-26 19:08:00-04:00,378.32,378.35,378.32,378.35,378.35,0,
2023-07-26 19:09:00-04:00,378.35,378.35,378.31,378.31,378.31,0,
2023-07-26 19:10:00-04:00,378.31,378.335,378.31,378.335,378.335,0,
2023-07-26 19:11:00-04:00,378.33,378.35,378.31,378.33,378.33,0,
2023-07-26 19:12:00-04:00,378.32,378.34,378.31,378.31,378.31,0,
2023-07-26 19:13:00-04:00,378.33,378.33,378.33,378.33,378.33,0,
2023-07-26 19:14:00-04:00,378.35,378.4,378.33,378.38,378.38,0,
2023-07-26 19:15:00-04:00,378.36,378.36,378.36,378.36,378.36,0,
2023-07-26 19:16:00-04:00,378.34,378.38,378.34,378.38,378.38,0,
2023-07-26 19:17:00-04:00,378.35,378.39,378.35,378.37,378.37,0,
2023-07-26 19:18:00-04:00,378.375,378.45,378.375,378.45,378.45,0,
2023-07-26 19:19:00-04:00,378.43,378.44,378.43,378.44,378.44,0,
2023-07-26 19:20:00-04:00,378.41,378.44,378.41,378.4201,378.4201,0,
2023-07-26 19:21:00-04:00,378.43,378.5,378.43,378.5,378.5,0,
2023-07-26 19:22:00-04:00,378.49,378.49,378.45,378.45,378.45,0,
2023-07-26 19:23:00-04:00,378.5,378.55,378.48,378.51,378.51,0,
2023-07-26 19:24:00-04:00,378.53,378.55,378.53,378.5496,378.5496,0,
2023-07-26 19:25:00-04:00,378.55,378.55,378.51,378.51,378.51,0,
2023-07-26 19:26:00-04:00,378.52,378.53,378.48,378.515,378.515,0,
2023-07-26 19:27:00-04:00,378.5283,378.59,378.5283,378.555,378.555,0,
2023-07-26 19:28:00-04:00,378.55,378.55,378.5014,378.52,378.52,0,
2023-07-26 19:29:00-04:00,378.5,378.51,378.5,378.51,378.51,0,
2023-07-26 19:30:00-04:00,378.5,378.5,378.38,378.425,378.425,0,
2023-07-26 19:31:00-04:00,378.4397,378.4397,378.38,378.4,378.4,0,
2023-07-26 19:32:00-04:00,378.4,378.45,378.4,378.45,378.45,0,
2023-07-26 19:33:00-04:00,378.4,378.4,378.36,378.4,378.4,0,
2023-07-26 19:34:00-04:00,378.4,378.4,378.4,378.4,378.4,0,
2023-07-26 19:35:00-04:00,378.4,378.41,378.36,378.41,378.41,0,
2023-07-26 19:36:00-04:00,378.385,378.4,378.37,378.4,378.4,0,
2023-07-26 19:37:00-04:00,378.4099,378.4099,378.37,378.37,378.37,0,
2023-07-26 19:38:00-04:00,378.42,378.42,378.41,378.41,378.41,0,
2023-07-26 19:39:00-04:00,378.415,378.43,378.41,378.43,378.43,0,
2023-07-26 19:40:00-04:00,378.41,378.42,378.39,378.39,378.39,0,
2023-07-26 19:41:00-04:00,378.37,378.385,378.37,378.385,378.385,0,
2023-07-26 19:42:00-04:00,378.41,378.41,378.395,378.4,378.4,0,
2023-07-26 19:43:00-04:00,378.4,378.4,378.36,378.36,378.36,0,
2023-07-26 19:44:00-04:00,378.38,378.38,378.36,378.36,378.36,0,
2023-07-26 19:45:00-04:00,378.38,378.42,378.38,378.42,378.42,0,
2023-07-26 19:46:00-04:00,378.44,378.45,378.42,378.42,378.42,0,
2023-07-26 19:47:00-04:00,378.45,378.48,378.45,378.45,378.45,0,
2023-07-26 19:49:00-04:00,378.46,378.5,378.46,378.46,378.46,0,
2023-07-26 19:50:00-04:00,378.5,378.5,378.46,378.48,378.48,0,
2023-07-26 19:51:00-04:00,378.51,378.51,378.45,378.48,378.48,0,
2023-07-26 19:52:00-04:00,378.46,378.48,378.46,378.47,378.47,0,
2023-07-26 19:53:00-04:00,378.47,378.48,378.46,378.46,378.46,0,
2023-07-26 19:54:00-04:00,378.47,378.5,378.46,378.5,378.5,0,
2023-07-26 19:55:00-04:00,378.5,378.54,378.49,378.54,378.54,0,
2023-07-26 19:56:00-04:00,378.51,378.55,378.47,378.48,378.48,0,
2023-07-26 19:57:00-04:00,378.5,378.52,378.49,378.52,378.52,0,
2023-07-26 19:58:00-04:00,378.52,378.52,378.48,378.5,378.5,0,
2023-07-26 19:59:00-04:00,378.51,378.55,378.49,378.55,378.55,0,
2023-07-27 04:00:00-04:00,381.11,381.5,378.75,381.46,381.46,0,
2023-07-27 04:01:00-04:00,381.47,381.53,381.44,381.47,381.47,0,
2023-07-27 04:02:00-04:00,381.49,381.56,381.49,381.54,381.54,0,
2023-07-27 04:03:00-04:00,381.55,381.58,381.52,381.56,381.56,0,
2023-07-27 04:04:00-04:00,381.58,381.65,381.57,381.63,381.63,0,
2023-07-27 04:05:00-04:00,381.57,381.63,381.54,381.6,381.6,0,
2023-07-27 04:06:00-04:00,381.61,381.63,381.6,381.6,381.6,0,
2023-07-27 04:07:00-04:00,381.67,381.67,381.56,381.61,381.61,0,
2023-07-27 04:08:00-04:00,381.58,381.64,381.58,381.64,381.64,0,
2023-07-27 04:09:00-04:00,381.69,381.75,381.69,381.75,381.75,0,
2023-07-27 04:10:00-04:00,381.75,381.75,381.64,381.65,381.65,0,
2023-07-27 04:11:00-04:00,381.66,381.75,381.66,381.75,381.75,0,
2023-07-27 04:12:00-04:00,381.74,381.79,381.72,381.72,381.72,0,
2023-07-27 04:13:00-04:00,381.74,381.82,381.74,381.81,381.81,0,
2023-07-27 04:14:00-04:00,381.81,381.85,381.79,381.85,381.85,0,
2023-07-27 04:15:00-04:00,381.85,381.89,381.85,381.89,381.89,0,
2023-07-27 04:16:00-04:00,381.89,381.93,381.89,381.93,381.93,0,
2023-07-27 04:17:00-04:00,381.94,381.96,381.91,381.96,381.96,0,
2023-07-27 04:18:00-04:00,381.95,382.04,381.95,381.96,381.96,0,
2023-07-27 04:19:00-04:00,381.96,382.0,381.95,381.95,381.95,0,
2023-07-27 04:20:00-04:00,381.96,381.96,381.95,381.95,381.95,0,
2023-07-27 04:21:00-04:00,381.94,381.99,381.9,381.96,381.96,0,
2023-07-27 04:22:00-04:00,381.9,382.0,381.9,381.94,381.94,0,
2023-07-27 04:23:00-04:00,382.01,382.16,382.01,382.16,382.16,0,
2023-07-27 04:24:00-04:00,382.1,382.12,382.07,382.1,382.1,0,
2023-07-27 04:25:00-04:00,382.1,382.12,382.06,382.12,382.12,0,
2023-07-27 04:26:00-04:00,382.07,382.07,382.04,382.05,382.05,0,
2023-07-27 04:27:00-04:00,382.09,382.15,382.09,382.15,382.15,0,
2023-07-27 04:28:00-04:00,382.08,382.09,382.04,382.04,382.04,0,
2023-07-27 04:29:00-04:00,382.06,382.11,382.06,382.11,382.11,0,
2023-07-27 04:30:00-04:00,382.09,382.09,382.03,382.03,382.03,0,
2023-07-27 04:31:00-04:00,382.03,382.03,381.96,382.0,382.0,0,
2023-07-27 04:32:00-04:00,381.97,382.02,381.97,382.02,382.02,0,
2023-07-27 04:33:00-04:00,382.0,382.15,382.0,382.13,382.13,0,
2023-07-27 04:34:00-04:00,382.09,382.18,382.09,382.18,382.18,0,
2023-07-27 04:35:00-04:00,382.2,382.2,382.2,382.2,382.2,0,
2023-07-27 04:36:00-04:00,382.1,382.1,381.97,381.97,381.97,0,
2023-07-27 04:37:00-04:00,381.99,381.99,381.95,381.95,381.95,0,
2023-07-27 04:38:00-04:00,381.93,381.93,381.93,381.93,381.93,0,
2023-07-27 04:39:00-04:00,381.85,381.85,381.78,381.78,381.78,0,
2023-07-27 04:40:00-04:00,381.78,381.83,381.78,381.8,381.8,0,
2023-07-27 04:41:00-04:00,381.83,381.85,381.82,381.85,381.85,0,
2023-07-27 04:42:00-04:00,381.85,381.86,381.85,381.85,381.85,0,
2023-07-27 04:43:00-04:00,381.9,381.91,381.9,381.91,381.91,0,
2023-07-27 04:44:00-04:00,381.92,381.92,381.92,381.92,381.92,0,
2023-07-27 04:45:00-04:00,381.91,381.91,381.88,381.89,381.89,0,
2023-07-27 04:46:00-04:00,381.84,381.85,381.83,381.85,381.85,0,
2023-07-27 04:47:00-04:00,381.85,381.85,381.8,381.81,381.81,0,
2023-07-27 04:48:00-04:00,381.81,381.86,381.8,381.86,381.86,0,
2023-07-27 04:49:00-04:00,381.86,381.9,381.85,381.85,381.85,0,
2023-07-27 04:50:00-04:00,381.89,381.89,381.82,381.86,381.86,0,
2023-07-27 04:51:00-04:00,381.87,381.93,381.87,381.93,381.93,0,
2023-07-27 04:52:00-04:00,381.92,381.96,381.92,381.95,381.95,0,
2023-07-27 04:53:00-04:00,382.01,382.05,382.01,382.05,382.05,0,
2023-07-27 04:54:00-04:00,382.09,382.11,382.0,382.0,382.0,0,
2023-07-27 04:55:00-04:00,382.05,382.09,382.05,382.09,382.09,0,
2023-07-27 04:56:00-04:00,382.14,382.34,382.13,382.34,382.34,0,
2023-07-27 04:57:00-04:00,382.3,382.3,382.3,382.3,382.3,0,
2023-07-27 04:58:00-04:00,382.29,382.32,382.29,382.31,382.31,0,
2023-07-27 04:59:00-04:00,382.31,382.35,382.31,382.35,382.35,0,
2023-07-27 05:00:00-04:00,382.3,382.33,382.27,382.33,382.33,0,
2023-07-27 05:01:00-04:00,382.28,382.28,382.21,382.21,382.21,0,
2023-07-27 05:02:00-04:00,382.17,382.24,382.17,382.22,382.22,0,
2023-07-27 05:03:00-04:00,382.22,382.22,382.18,382.18,382.18,0,
2023-07-27 05:04:00-04:00,382.2,382.2,382.07,382.07,382.07,0,
2023-07-27 05:05:00-04:00,382.07,382.08,382.07,382.08,382.08,0,
2023-07-27 05:06:00-04:00,382.08,382.14,382.08,382.14,382.14,0,
2023-07-27 05:07:00-04:00,382.15,382.28,382.14,382.14,382.14,0,
2023-07-27 05:08:00-04:00,382.15,382.18,382.15,382.18,382.18,0,
2023-07-27 05:09:00-04:00,382.18,382.18,382.18,382.18,382.18,0,
2023-07-27 05:10:00-04:00,382.19,382.19,382.19,382.19,382.19,0,
2023-07-27 05:11:00-04:00,382.2,382.2,382.16,382.18,382.18,0,
2023-07-27 05:12:00-04:00,382.17,382.17,382.1,382.1,382.1,0,
2023-07-27 05:13:00-04:00,382.1,382.1,382.03,382.03,382.03,0,
2023-07-27 05:14:00-04:00,382.05,382.05,382.01,382.04,382.04,0,
2023-07-27 05:15:00-04:00,382.04,382.04,382.04,382.04,382.04,0,
2023-07-27 05:17:00-04:00,382.01,382.13,382.01,382.13,382.13,0,
2023-07-27 05:18:00-04:00,382.14,382.14,382.08,382.08,382.08,0,
2023-07-27 05:19:00-04:00,382.08,382.08,382.07,382.07,382.07,0,
2023-07-27 05:20:00-04:00,382.09,382.12,382.03,382.03,382.03,0,
2023-07-27 05:21:00-04:00,382.05,382.05,381.88,381.88,381.88,0,
2023-07-27 05:22:00-04:00,381.9,381.9,381.9,381.9,381.9,0,
2023-07-27 05:23:00-04:00,381.9,381.92,381.86,381.86,381.86,0,
2023-07-27 05:24:00-04:00,381.91,381.94,381.91,381.94,381.94,0,
2023-07-27 05:25:00-04:00,382.06,382.06,382.06,382.06,382.06,0,
2023-07-27 05:26:00-04:00,382.01,382.07,382.01,382.07,382.07,0,
2023-07-27 05:27:00-04:00,382.07,382.08,381.96,381.96,381.96,0,
2023-07-27 05:28:00-04:00,382.02,382.02,381.98,382.02,382.02,0,
2023-07-27 05:29:00-04:00,382.06,382.14,382.06,382.14,382.14,0,
2023-07-27 05:30:00-04:00,382.14,382.2,382.09,382.2,382.2,0,
2023-07-27 05:31:00-04:00,382.24,382.27,382.23,382.26,382.26,0,
2023-07-27 05:32:00-04:00,382.2,382.2,382.18,382.18,382.18,0,
2023-07-27 05:33:00-04:00,382.14,382.14,382.12,382.12,382.12,0,
2023-07-27 05:34:00-04:00,382.12,382.12,382.08,382.08,382.08,0,
2023-07-27 05:35:00-04:00,382.13,382.13,382.13,382.13,382.13,0,
2023-07-27 05:36:00-04:00,382.2,382.24,382.19,382.24,382.24,0,
2023-07-27 05:37:00-04:00,382.23,382.26,382.23,382.26,382.26,0,
2023-07-27 05:38:00-04:00,382.25,382.28,382.24,382.26,382.26,0,
2023-07-27 05:39:00-04:00,382.27,382.28,382.27,382.28,382.28,0,
2023-07-27 05:40:00-04:00,382.27,382.34,382.27,382.28,382.28,0,
2023-07-27 05:41:00-04:00,382.26,382.29,382.26,382.29,382.29,0,
2023-07-27 05:42:00-04:00,382.32,382.32,382.32,382.32,382.32,0,
2023-07-27 05:43:00-04:00,382.24,382.24,382.17,382.21,382.21,0,
2023-07-27 05:44:00-04:00,382.22,382.22,382.21,382.22,382.22,0,
2023-07-27 05:45:00-04:00,382.15,382.15,382.15,382.15,382.15,0,
2023-07-27 05:46:00-04:00,382.1,382.15,382.08,382.12,382.12,0,
