Date,Open,High,Low,Close,Adj Close,Volume,Repaired?,MACD,MACD_HISTOGRAM,MACD_SIGNAL,RSI,SMA_50,SMA_200
1992-09-18,210.0,210.0,210.0,210.0,204.3774871826172,71,False,-1.4487002964765736,-0.9803177482818142,-0.4683825481947595,42.27027891399556,216.9,
1992-09-21,210.0,216.0,210.0,213.0,207.2971649169922,425,False,-1.4939280433203521,-0.820436396100474,-0.6734916472198781,46.16422229464005,216.9,
1992-09-22,216.0,216.0,207.0,216.0,210.2168426513672,2154,False,-1.2730218273908918,-0.479624144136811,-0.7933976832540808,49.81001461476334,217.02,
1992-09-23,210.0,216.0,207.0,207.0,201.4578094482422,996,False,-1.8033885034873265,-0.8079926561865965,-0.9953958473007299,40.86842432098248,216.78,
1992-09-24,210.0,210.0,207.0,207.0,201.4578094482422,258,False,-2.198366514634216,-0.9623765338667889,-1.2359899807674273,40.86842432098248,216.6,
1992-09-25,213.0,216.0,210.0,210.0,204.3774871826172,263,False,-2.2434533722035894,-0.8059707131489295,-1.4374826590546599,44.70572951917553,216.48,
1992-09-28,210.0,210.0,210.0,210.0,204.3774871826172,0,False,-2.2532114130661682,-0.6525830032092066,-1.6006284098569616,44.70572951917553,216.36,
1992-09-29,207.0,213.0,207.0,213.0,207.2971649169922,567,False,-1.9958627395189978,-0.3161874637296289,-1.679675275789369,48.57600658444835,216.36,
1992-09-30,207.0,207.0,207.0,207.0,201.4578094482422,63,False,-2.2501238899932616,-0.456358891363114,-1.7937649986301476,42.21223032714932,216.12,
1992-10-01,207.0,207.0,207.0,207.0,201.4578094482422,63,False,-2.423688906575734,-0.503939126356469,-1.919749780219265,42.212230327149314,216.0,
1992-10-02,210.0,210.0,204.0,204.0,198.5381317138672,542,False,-2.7713687468431942,-0.6812951732991435,-2.0900735735440508,39.23185277912667,215.64,
1992-10-05,195.0,204.0,192.0,204.0,198.5381317138672,708,False,-3.0121849322738683,-0.7376890869838539,-2.2744958452900144,39.23185277912667,215.28,
1992-10-06,201.0,201.0,201.0,201.0,195.6184539794922,42,False,-3.4058479273289777,-0.9050816656311707,-2.500766261697807,36.26251077696364,214.86,
1992-10-07,204.0,204.0,204.0,204.0,198.5381317138672,83,False,-3.4361440296960666,-0.7483022143986076,-2.687841815297459,41.06615528972055,214.68,
1992-10-08,204.0,204.0,204.0,204.0,198.5381317138672,0,False,-3.420721955713617,-0.5863041123329262,-2.834417843380691,41.066155289720555,214.38,
1992-10-09,198.0,198.0,195.0,195.0,189.7790985107422,83,False,-4.087605265776233,-1.0025499379164335,-3.0850553278597994,32.534852242039264,214.02,
1992-10-12,195.0,195.0,195.0,195.0,189.7790985107422,208,False,-4.563509793423265,-1.1827635724507717,-3.380746220972493,32.53485224203926,213.66,
1992-10-13,207.0,207.0,207.0,207.0,201.4578094482422,4,False,-3.927098699204606,-0.4370819825856902,-3.490016716618916,48.93828734550771,213.48,
1992-10-14,198.0,198.0,198.0,198.0,192.6987762451172,83,False,-4.101681474968245,-0.4893318066794632,-3.612349668288782,40.90524163660703,213.12,
1992-10-15,201.0,201.0,189.0,189.0,183.9397430419922,1083,False,-4.909668761108236,-1.0378552742555627,-3.8718134868526732,34.76051752368815,212.64,
1992-10-16,189.0,192.0,189.0,192.0,186.8594207763672,208,False,-5.247440352686738,-1.1005014926672514,-4.146938860019486,38.09852899152816,212.16,
1992-10-19,192.0,192.0,192.0,192.0,186.8594207763672,0,False,-5.452276324975486,-1.0442699719647992,-4.408006353010687,38.09852899152818,211.68,
1992-10-20,192.0,192.0,192.0,192.0,186.8594207763672,0,False,-5.550626145714801,-0.914095834163291,-4.63653031155151,38.09852899152816,211.26,
1992-10-21,195.0,195.0,189.0,189.0,183.9397430419922,304,False,-5.8037420890779,-0.9337694220211121,-4.869972667056788,35.810102674921666,210.72,
1992-10-22,192.0,192.0,189.0,192.0,186.8594207763672,267,False,-5.696596550811648,-0.661299107003888,-5.03529744380776,39.71004655598763,210.3,
1992-10-23,192.0,198.0,189.0,195.0,189.7790985107422,658,False,-5.308415897744823,-0.21849476314964988,-5.089921134595173,43.412558103202464,209.7,
1992-10-26,192.0,198.0,192.0,195.0,189.7790985107422,617,False,-4.943790988387633,0.11690411696603231,-5.060695105353665,43.41255810320247,209.1,
1992-10-27,192.0,210.0,192.0,204.0,198.5381317138672,1121,False,-3.883827985462375,0.9414936959130324,-4.825321681375407,53.37490810311704,208.68,
1992-10-28,213.0,216.0,207.0,210.0,204.3774871826172,688,False,-2.530480014675163,1.8358733333601958,-4.366353348035359,58.60685773390599,208.44,
1992-10-29,216.0,222.0,213.0,216.0,210.2168426513672,1021,False,-0.9626947952302203,2.722926842244111,-3.6856216374743314,63.0696984871148,208.44,
1992-10-30,219.0,222.0,213.0,216.0,210.2168426513672,688,False,0.27659783875347443,3.169775580982245,-2.8931777422287706,63.06969848711479,208.32,
1992-11-02,219.0,219.0,219.0,219.0,213.1365203857422,375,False,1.4837177333133411,3.5015163804336895,-2.0177986471203484,65.24273941067656,208.26,
1992-11-03,219.0,225.0,216.0,225.0,218.9758758544922,1242,False,2.891190952887996,3.9271916800066755,-1.0360007271186795,69.15225662807477,208.5,
1992-11-04,222.0,225.0,222.0,222.0,216.0561981201172,375,False,3.721647851952042,3.8061188632565774,-0.08447101130453516,65.20313289541811,208.68,
1992-11-05,225.0,228.0,219.0,228.0,221.8955535888672,1308,False,4.808511258888785,3.914385816154656,0.894125442734129,69.01439677247093,208.98,
1992-11-06,225.0,228.0,222.0,225.0,218.9758758544922,358,False,5.365928329749323,3.5774423096121555,1.7884860201371677,65.17081007871374,209.04,
1992-11-09,225.0,240.0,225.0,228.0,221.8955535888672,3800,False,5.980817164984813,3.353864915878116,2.6269522491066972,67.14154754736002,209.16,
1992-11-10,234.0,243.0,228.0,243.0,236.4939422607422,4346,False,7.590991412933022,3.97123133106106,3.619760081871962,74.81488132269409,209.76,
1992-11-11,243.0,243.0,240.0,243.0,236.4939422607422,96,False,8.766016918727956,4.117005469484795,4.649011449243162,74.81488132269409,210.36,
1992-11-12,243.0,252.0,234.0,252.0,245.25299072265625,792,False,10.304672036729954,4.524528469989434,5.78014356674052,78.33541132090944,210.96,
1992-11-13,252.0,258.0,243.0,249.0,242.33331298828125,783,False,11.153422661526577,4.298623275828845,6.854799385697731,74.5923924799663,211.5,
1992-11-16,252.0,252.0,246.0,246.0,239.41363525390625,163,False,11.45197745119313,3.677742452396318,7.774234998796812,70.94190059105014,212.04,
1992-11-17,240.0,240.0,234.0,240.0,233.5742645263672,396,False,11.076748554764492,2.642010844774143,8.43473770999035,64.17714763946913,212.4,
1992-11-18,240.0,240.0,237.0,240.0,233.5742645263672,250,False,10.656535048391447,1.7774378707208776,8.87909717767057,64.17714763946914,212.76,
1992-11-19,240.0,240.0,234.0,240.0,233.5742645263672,1563,False,10.205865947405272,1.0614150157877624,9.14445093161751,64.17714763946913,213.3,
1992-11-20,246.0,252.0,240.0,252.0,245.25299072265625,829,False,10.69373641304395,1.239428385141153,9.454308027902798,71.06849566590508,214.08,
1992-11-23,246.0,258.0,246.0,258.0,251.09234619140625,504,False,11.432737644948418,1.5827436936364947,9.849993951311923,73.78408292472957,214.86,
1992-11-24,252.0,258.0,246.0,258.0,251.09234619140625,2279,False,11.8814396056149,1.6251565234423815,10.25628308217252,73.78408292472957,215.7,
1992-11-25,264.0,264.0,255.0,255.0,248.17266845703125,238,False,11.858269465332341,1.281589106527857,10.576680358804484,69.97537764122248,216.54,
1992-11-27,264.0,264.0,264.0,264.0,256.93170166015625,29,False,12.422927965506034,1.4769980853612399,10.945929880144794,74.26691144108415,217.62,
1992-11-30,264.0,264.0,261.0,264.0,256.93170166015625,283,False,12.723752397659126,1.4222580140114651,11.301494383647661,74.26691144108415,218.7,
1992-12-01,270.0,270.0,270.0,270.0,262.77105712890625,83,False,13.293073506637683,1.5932632983920172,11.699810208245665,76.82774520156542,219.84,
1992-12-02,270.0,270.0,258.0,270.0,262.77105712890625,304,False,13.587634791374285,1.5102596665028933,12.077375124871391,76.82774520156542,220.92,
1992-12-03,270.0,276.0,267.0,276.0,268.61041259765625,121,False,14.142204062420092,1.6518631500389596,12.490340912381132,79.22542402249496,222.3,
1992-12-04,276.0,294.0,276.0,294.0,286.12847900390625,1525,False,15.851428373781658,2.68886996912042,13.162558404661238,84.43028660731693,224.04,
1992-12-07,300.0,300.0,288.0,300.0,291.96783447265625,1096,False,17.48855365050329,3.460796196673641,14.02775745382965,85.71503941323103,225.84,
1992-12-08,300.0,300.0,291.0,300.0,291.96783447265625,629,False,18.571901902629918,3.6353155590402118,14.936586343589706,85.71503941323101,227.64,
1992-12-09,294.0,297.0,288.0,294.0,286.12847900390625,667,False,18.730400938881473,3.0350516762334134,15.69534926264806,78.22862254042253,229.26,
1992-12-10,288.0,306.0,288.0,288.0,280.28912353515625,358,False,18.162496754304982,1.9737179933255362,16.188778760979446,71.50309293332278,230.88,
1992-12-11,288.0,306.0,288.0,288.0,280.28912353515625,96,False,17.510577558362684,1.0574390379065903,16.453138520456093,71.50309293332276,232.5,
1992-12-14,291.0,300.0,288.0,297.0,289.04815673828125,396,False,17.518212632101722,0.8520592893165002,16.666153342785222,75.21064054175288,234.36,
1992-12-15,306.0,306.0,303.0,306.0,297.80718994140625,67,False,18.042505494636885,1.1010817214813287,16.941423773155556,78.25707390814526,236.4,
1992-12-16,294.0,348.0,294.0,336.0,327.00396728515625,1508,False,20.640826050815292,2.959521822127787,17.681304228687505,84.91283204844704,239.1,
1992-12-17,348.0,348.0,330.0,348.0,338.68267822265625,450,False,23.398589152655177,4.573827939174137,18.82476121348104,86.67050444094927,241.98,
1992-12-18,348.0,384.0,330.0,384.0,373.7188415527344,1196,False,28.164374042670374,7.471690263351466,20.69268377931891,90.31559966686605,245.58,
1992-12-21,390.0,414.0,390.0,408.0,397.0762634277344,838,False,33.49181948023022,10.23930856072905,23.25251091950117,91.9049147811756,249.84,
1992-12-22,408.0,408.0,390.0,393.0,382.4778747558594,667,False,36.08748961529591,10.267982956635791,25.819506658660117,82.76298035553495,253.8,
1992-12-23,390.0,402.0,363.0,363.0,353.2810974121094,1163,False,35.316718471939396,7.597769450623421,27.718949021315975,68.15994115684754,256.92,
1992-12-24,372.0,372.0,354.0,354.0,344.5220642089844,54,False,33.59241950239294,4.698776384861574,28.89364311753137,64.4840281380935,260.04,
1992-12-28,372.0,372.0,354.0,372.0,362.0401306152344,171,False,33.294550856709634,3.520726191342611,29.773824665367023,68.18016940571505,263.7,
1992-12-29,372.0,372.0,348.0,360.0,350.3614196777344,238,False,31.72448794790688,1.560530626031884,30.163957321874996,63.44012598935532,267.06,
1992-12-30,378.0,378.0,354.0,366.0,356.2007751464844,204,False,30.61148153277196,0.3580193687175708,30.25346216405439,64.7593625741971,270.54,
1992-12-31,360.0,384.0,348.0,384.0,373.7188415527344,442,False,30.82651660316168,0.4584435512858285,30.36807305187585,68.43876980162676,274.38,
1993-01-04,402.0,402.0,384.0,396.0,385.3975524902344,413,False,31.60095699616602,0.9863071554321365,30.614649840733883,70.63961394311804,278.52,
1993-01-05,390.0,396.0,384.0,384.0,373.7188415527344,508,False,30.890322466512316,0.22053810062274337,30.669784365889573,65.7053668612244,282.36,
1993-01-06,384.0,390.0,384.0,390.0,379.5581970214844,63,False,30.460163533404568,-0.16769666598800725,30.627860199392575,66.94850219020945,286.26,
1993-01-07,384.0,384.0,384.0,384.0,373.7188415527344,25,False,29.297387576885285,-1.064378098005836,30.36176567489112,64.4332197180837,290.04,
1993-01-08,375.0,384.0,372.0,372.0,362.0401306152344,208,False,27.09524245338008,-2.6132185772088334,29.708461030588914,59.60956173404431,293.4,
1993-01-11,390.0,390.0,381.0,381.0,370.7991638183594,42,False,25.779086103586792,-3.1434999416017,28.922586045188492,61.91256396254562,296.82,
1993-01-12,372.0,390.0,372.0,390.0,379.5581970214844,133,False,25.17207943518929,-3.0004052879993637,28.172484723188653,64.11600418679737,300.3,
1993-01-13,384.0,384.0,378.0,384.0,373.7188415527344,258,False,23.93101062735434,-3.3931792766674533,27.324189904021793,61.5591521897086,303.66,
1993-01-14,378.0,378.0,366.0,378.0,367.8794860839844,138,False,22.207312722328652,-4.093501745354516,26.300814467683168,59.024288641789944,306.84,
1993-01-15,366.0,378.0,366.0,366.0,356.2007751464844,263,False,19.6464974095897,-5.323453646474778,24.969951056064478,54.21586192215382,309.66,
1993-01-18,378.0,378.0,360.0,372.0,362.0401306152344,171,False,17.894901396365867,-5.6600397277588925,23.55494112412476,56.139827353666234,312.66,
1993-01-19,366.0,366.0,360.0,360.0,350.3614196777344,158,False,15.361372880063755,-6.5548545952488055,21.91622747531256,51.48033832541975,315.3,
1993-01-20,357.0,357.0,354.0,354.0,344.5220642089844,83,False,12.722723781763648,-7.35480295483913,20.077526736602778,49.27804395315423,317.88,
1993-01-21,354.0,366.0,354.0,360.0,350.3614196777344,171,False,10.98905028558255,-7.270781160816181,18.25983144639873,51.51189333033067,320.52,
1993-01-22,348.0,360.0,336.0,336.0,327.00396728515625,488,False,7.5909978280550945,-8.535066894674912,16.126064722730007,43.29766066165954,322.38,
1993-01-25,324.0,342.0,324.0,342.0,332.84332275390625,188,False,5.320831397478855,-8.644186660200921,13.965018057679776,45.63181214200144,324.36,
1993-01-26,336.0,348.0,336.0,336.0,327.00396728515625,654,False,3.0029422407882294,-8.769660653513238,11.772602894301468,43.69475662255386,326.04,
1993-01-27,336.0,336.0,336.0,336.0,327.00396728515625,83,False,1.1527106537424174,-8.49591379244724,9.648624446189658,43.69475662255386,327.78,
1993-01-28,342.0,342.0,330.0,330.0,321.16461181640625,29,False,-0.7886697709087684,-8.34983537367874,7.5611656027699725,41.644530828966325,329.46,
1993-01-29,330.0,330.0,330.0,330.0,321.16461181640625,0,False,-2.3007066304398904,-7.88949778656789,5.588791156128,41.64453082896633,331.26,
1993-02-01,330.0,336.0,324.0,324.0,315.32525634765625,192,False,-3.9377644932584417,-7.621244519509153,3.6834800262507117,39.495280801510155,332.94,
1993-02-02,324.0,324.0,324.0,324.0,315.32525634765625,4,False,-5.175484875885388,-7.0871719217088796,1.9116870458234916,39.49528080151015,334.62,
1993-02-03,324.0,342.0,324.0,336.0,327.00396728515625,38,False,-5.128963980497531,-5.6325208210568185,0.5035568405592872,45.96390985762149,336.3,
1993-02-04,336.0,336.0,324.0,336.0,327.00396728515625,58,False,-5.034066253564163,-4.4300984752987596,-0.6039677782654029,45.96390985762148,337.86,
1993-02-05,336.0,336.0,324.0,336.0,327.00396728515625,183,False,-4.902347906210991,-3.438704102356471,-1.4636438038545205,45.96390985762149,339.42,
1993-02-08,324.0,324.0,324.0,324.0,315.32525634765625,4,False,-5.700547515478888,-3.3895229692994944,-2.311024546179394,40.54937435841616,340.8,
1993-02-09,324.0,330.0,312.0,312.0,303.64654541015625,1033,False,-7.21821903253516,-3.9257555890846128,-3.292463443450547,35.98435477999325,341.76,
1993-02-10,306.0,330.0,306.0,330.0,321.16461181640625,250,False,-6.88912157116863,-2.8773265021744656,-4.011795068994164,45.83477927336,343.08,
1993-02-11,330.0,336.0,324.0,336.0,327.00396728515625,563,False,-6.074140693218567,-1.6498764993795216,-4.424264193839045,48.67010292869331,344.4,
1993-02-12,336.0,336.0,336.0,336.0,327.00396728515625,0,False,-5.366401934787916,-0.7537101927590966,-4.61269174202882,48.67010292869331,345.72,
1993-02-16,324.0,342.0,324.0,339.0,329.92364501953125,192,False,-4.511433939609674,0.08100624193531658,-4.5924401815449905,50.182289103083264,346.98,
1993-02-17,324.0,327.0,324.0,324.0,315.32525634765625,104,False,-4.986756063733708,-0.3154527057509737,-4.671303357982734,43.31168892078092,347.58,
1993-02-18,342.0,342.0,321.0,321.0,312.40557861328125,742,False,-5.541646547719893,-0.6962745517897266,-4.845371995930166,42.07105877640387,348.0,
1993-02-19,336.0,336.0,336.0,336.0,327.00396728515625,8,False,-4.716655940612611,0.10297284425404385,-4.819628784866655,49.81196938129472,348.72,
1993-02-22,336.0,336.0,336.0,336.0,327.00396728515625,8,False,-4.016544713498831,0.6424672570942596,-4.659011970593091,49.811969381294716,349.56,
1993-02-23,327.0,336.0,327.0,330.0,321.16461181640625,138,False,-3.900884410620506,0.6065020479780685,-4.507386458598575,46.90434126185631,350.4,
1993-02-24,324.0,336.0,324.0,324.0,315.32525634765625,363,False,-4.244445319640363,0.21035291116656918,-4.454798230806932,44.13021709903744,351.12,
1993-02-25,336.0,336.0,324.0,324.0,315.32525634765625,129,False,-4.465247224773975,-0.008359195173634149,-4.456888029600341,44.13021709903744,351.66,
1993-02-26,324.0,336.0,318.0,324.0,315.32525634765625,225,False,-4.5873541621319305,-0.10437290602527138,-4.482981256106659,44.13021709903744,352.02,
1993-03-01,315.0,330.0,312.0,324.0,315.32525634765625,383,False,-4.630744450237103,-0.11821055530435487,-4.512533894932748,44.130217099037445,351.78,
1993-03-02,330.0,330.0,312.0,318.0,309.48590087890625,325,False,-5.09060015231114,-0.462453005902713,-4.628147146408427,40.87826567648827,351.18,
1993-03-03,309.0,309.0,309.0,309.0,300.72686767578125,42,False,-6.11082213937982,-1.1861399943771147,-4.924682145002706,36.52984316305265,349.68,
1993-03-04,324.0,324.0,306.0,315.0,306.56622314453125,317,False,-6.361869882645806,-1.1497501901144798,-5.212119692531326,41.0332375447936,347.82,
1993-03-05,318.0,318.0,318.0,318.0,309.48590087890625,4,False,-6.246743528992113,-0.827699069168629,-5.419044459823484,43.203184339245404,346.32,
1993-03-08,318.0,318.0,312.0,312.0,303.64654541015625,67,False,-6.563989337052703,-0.9159559017833754,-5.648033435269328,40.03036035108259,345.3,
1993-03-09,318.0,318.0,306.0,306.0,297.80718994140625,67,False,-7.2163729264215135,-1.2546715929217482,-5.961701333499765,37.0964473871023,344.34,
1993-03-10,318.0,318.0,312.0,312.0,303.64654541015625,1229,False,-7.166629323489133,-0.9639423919914929,-6.20268693149764,41.69821085789517,343.14,
1993-03-11,318.0,324.0,315.0,324.0,315.32525634765625,329,False,-6.088720468502345,0.09117317039623707,-6.179893638898582,49.634175833732215,342.42,
1993-03-12,324.0,324.0,312.0,312.0,303.64654541015625,492,False,-6.1320828132448355,0.03824866052299747,-6.170331473767833,43.28853570603472,341.34,
1993-03-15,324.0,324.0,306.0,312.0,303.64654541015625,1296,False,-6.096174874644305,0.059325279298823475,-6.155500153943128,43.28853570603473,339.9,
1993-03-16,318.0,318.0,300.0,312.0,303.64654541015625,954,False,-5.998569795972742,0.12554428637630988,-6.124114082349052,43.28853570603473,338.22,
1993-03-17,312.0,312.0,303.0,312.0,303.64654541015625,213,False,-5.853738810734626,0.21630021729154159,-6.070039028026168,43.28853570603473,336.78,
1993-03-18,312.0,312.0,300.0,303.0,294.88751220703125,333,False,-6.391506684855926,-0.25717412546380647,-6.13433255939212,38.34332912776407,335.04,
1993-03-19,312.0,312.0,291.0,300.0,291.96783447265625,900,False,-6.979313347659229,-0.6759846306136863,-6.3033287170455425,36.83286480918469,333.36,
1993-03-22,312.0,312.0,312.0,312.0,303.64654541015625,25,False,-6.4030443416200455,-0.07977249965960187,-6.323271841960444,45.99685075718436,332.16,
1993-03-23,303.0,303.0,303.0,303.0,294.88751220703125,21,False,-6.59653108228315,-0.21860739225816417,-6.377923690024986,41.172424998653,330.6,
1993-03-24,312.0,312.0,294.0,300.0,291.96783447265625,254,False,-6.912265353944804,-0.42747333113585384,-6.48479202280895,39.67847543732943,328.8,
1993-03-25,306.0,306.0,300.0,300.0,291.96783447265625,167,False,-7.080863255059228,-0.4768569858002216,-6.604006269259006,39.67847543732943,327.12,
1993-03-26,306.0,306.0,300.0,306.0,297.80718994140625,71,False,-6.65362955074653,-0.03969862519001843,-6.613930925556511,44.36127948100276,325.68,
1993-03-29,306.0,306.0,297.0,297.0,289.04815673828125,521,False,-6.961026169296417,-0.2776761949919244,-6.683349974304493,39.418110869685364,324.3,
1993-03-30,306.0,306.0,294.0,306.0,297.80718994140625,75,False,-6.4045873243506435,0.22301011996307984,-6.627597444313723,45.90909159096543,322.98,
1993-03-31,306.0,306.0,300.0,306.0,297.80718994140625,192,False,-5.895644214215338,0.5855625840787093,-6.481206798294047,45.90909159096543,321.9,
1993-04-01,306.0,306.0,294.0,294.0,286.12847900390625,42,False,-6.386977740870407,0.07538324593891321,-6.46236098680932,39.38388629929235,320.7,
1993-04-02,306.0,306.0,297.0,306.0,297.80718994140625,204,False,-5.741874632228416,0.576389083664723,-6.318263715893139,47.430513781676154,319.62,
1993-04-05,306.0,306.0,288.0,300.0,291.96783447265625,283,False,-5.64964997865161,0.5348909897932241,-6.184540968444834,44.26638227515006,318.9,
